1682421979.837248,0
1682421979.942831,10
1682421980.051878,28
1682421980.157540,25
1682421980.262918,36
1682421980.369166,28
1682421980.478541,30
1682421980.586631,32
1682421980.696132,28
1682421980.804180,28
1682421980.913629,30
1682421981.019834,29
1682421981.126418,34
1682421981.234060,35
1682421981.343290,31
1682421981.451122,33
1682421981.559576,35
1682421981.669913,65
1682421981.779766,34
1682421981.887302,36
1682421981.992801,37
1682421982.100315,35
1682421982.204825,37
1682421982.314920,38
1682421982.421561,42
1682421982.527128,36
1682421982.635701,36
1682421982.751682,38
1682421982.858857,65
1682421982.967590,38
1682421983.073714,39
1682421983.179907,40
1682421983.288812,76
1682421983.398680,40
1682421983.506579,42
1682421983.612004,42
1682421983.720021,79
1682421983.827145,43
1682421983.933929,44
1682421984.042510,43
1682421984.147619,45
1682421984.253929,44
1682421984.360256,46
1682421984.468985,48
1682421984.577185,48
1682421984.681210,51
1682421984.789218,45
1682421984.896045,46
1682421985.003579,48
1682421985.108047,50
1682421985.216425,75
1682421985.323443,51
1682421985.430098,50
1682421985.538543,54
1682421985.646349,55
1682421985.751544,56
1682421985.856551,51
1682421985.961536,52
1682421986.066684,53
1682421986.185746,54
1682421986.293962,54
1682421986.400360,56
1682421986.511782,59
1682421986.622062,60
1682421986.727898,61
1682421986.838120,62
1682421986.944861,64
1682421987.054926,100
1682421987.161700,48
1682421987.268294,46
1682421987.375131,52
1682421987.480591,51
1682421987.590040,34
1682421987.695214,42
1682421987.802719,46
1682421987.911835,53
1682421988.022333,52
1682421988.130398,35
1682421988.240727,41
1682421988.353404,49
1682421988.460421,57
1682421988.567262,54
1682421988.673414,38
1682421988.781512,36
1682421988.887578,35
1682421988.995596,62
1682421989.101244,64
1682421989.209255,47
1682421989.315653,48
1682421989.421868,82
1682421989.527714,45
1682421989.637510,54
1682421989.744316,54
1682421989.853287,57
1682421989.961060,38
1682421990.066953,37
1682421990.173630,38
1682421990.279766,39
1682421990.386738,40
1682421990.491027,18
1682421990.597419,0
1682421990.702160,38
1682421990.811413,40
1682421990.918366,41
1682421991.025721,41
1682421991.132121,0
1682421991.239130,40
1682421991.347508,42
1682421991.454403,42
1682421991.560339,44
1682421991.666886,26
1682421991.772914,48
1682421991.880531,48
1682421991.987953,50
1682421992.095122,50
1682421992.202119,0
1682421992.308201,50
1682421992.417881,50
1682421992.525428,50
1682421992.631125,52
1682421992.737157,48
1682421992.844951,55
1682421992.953175,57
1682421993.064733,59
1682421993.173323,60
1682421993.278443,61
1682421993.386304,98
1682421993.493395,51
1682421993.599650,52
1682421993.709096,53
1682421993.816611,54
1682421993.923885,55
1682421994.035643,43
1682421994.141874,49
1682421994.257201,49
1682421994.362612,50
1682421994.470887,52
1682421994.578821,13
1682421994.688606,51
1682421994.796009,52
1682421994.904389,53
1682421995.010531,53
1682421995.118003,50
1682421995.223391,45
1682421995.330987,55
1682421995.438671,56
1682421995.544922,56
1682421995.658520,56
1682421995.764465,100
1682421995.871328,56
1682421995.976419,55
1682421996.086695,56
1682421996.197755,59
1682421996.394182,94
1682421996.500989,95
1682421996.606351,56
1682421996.715311,64
1682421996.828807,66
1682421996.943656,67
1682421997.059115,100
1682421997.168921,99
1682421997.285357,58
1682421997.391420,56
1682421997.501470,54
1682421997.617108,52
1682421997.754308,38
1682421997.859481,39
1682421997.967415,40
1682421998.074260,38
1682421998.178479,0
1682421998.304744,31
1682421998.425030,29
1682421998.536015,27
1682421998.646585,0
1682421998.761882,0
1682421998.875334,27
1682421998.988297,37
1682421999.102545,38
1682421999.213466,31
1682421999.325641,0
1682421999.438610,13
1682421999.548666,38
1682421999.667200,39
1682421999.777427,37
1682421999.887590,29
1682422000.001899,0
1682422000.110048,41
1682422000.224553,41
1682422000.334493,44
1682422000.446679,42
1682422000.558268,0
1682422000.667932,28
1682422000.777387,42
1682422000.914756,45
1682422001.055483,43
1682422001.163480,0
1682422001.274438,42
1682422001.385265,43
1682422001.503767,46
1682422001.625475,42
1682422001.746798,25
1682422001.863349,29
1682422001.982543,40
1682422002.103592,43
1682422002.222866,39
1682422002.333752,0
1682422002.446729,30
1682422002.561705,32
1682422002.670835,35
1682422002.786871,0
1682422002.898529,29
1682422003.012471,30
1682422003.123515,34
1682422003.237246,35
1682422003.348119,35
1682422003.461884,36
1682422003.572905,38
1682422003.690082,38
1682422003.801236,38
1682422003.913499,39
1682422004.026054,39
1682422004.140022,39
1682422004.253145,40
1682422004.365820,41
1682422004.478306,39
1682422004.588919,30
1682422004.703314,20
1682422004.819221,10
1682422004.932817,0
1682422005.041294,0
1682422005.152846,0
1682422005.266368,0
1682422005.376273,0
1682422005.486989,0
1682422005.600109,0
1682422005.709701,0
1682422005.825712,0
1682422005.938469,0
1682422006.049529,0
1682422006.163186,0
1682422006.276589,0
1682422006.390145,0
1682422006.503279,0
1682422006.614213,0
1682422006.729777,0
1682422006.841906,0
1682422006.955077,0
1682422007.067593,0
1682422007.179536,0
